醫事機構名稱,機構縣市,機構地址,電話區域號碼,電話號碼,特約類別,型態別,醫事機構種類,門牌號碼,村里,X,Y
及美眼科診所,新北市,新北市三重區集美街１號１樓,2,29779902,4,7,A,新北市三重區福祉里1鄰集美街1號,福祉里,299183.598,2772140.274
維德骨科診所,新北市,新北市三重區集美街７號１樓,2,89762000,4,7,A,新北市三重區福祉里1鄰集美街7號,福祉里,299201.908,2772119.267
林慶宗耳鼻喉科診所,新北市,新北市三重區集美街２１－１號１、２樓,2,89721515,4,7,A,新北市三重區福祉里4鄰集美街21之1號,福祉里,299221.064,2772071.642
同仁內科小兒科診所,新北市,新北市三重區溪尾街２２９號１樓,2,29899983,4,7,A,新北市三重區慈祐里5鄰溪尾街229號,慈祐里,299251.945,2774868.345
宏慈療養院,新北市,新北市新店區安泰路１５７號１、２樓,2,22151177,3,4,A,新北市新店區雙城里29鄰安泰路157號,雙城里,299288.344,2759070.126
鋒達耳鼻喉科診所,新北市,新北市三重區五華街１７６號１樓,2,82878074,4,7,A,新北市三重區碧華里12鄰五華街176號,碧華里,299316.701,2775411.944
黃兆侃內兒科診所,新北市,新北市中和區連城路３３７號,2,22235793,4,7,A,新北市中和區中山里15鄰連城路337號,中山里,299317.097,2765431.077
張欽堯小兒科診所,新北市,新北市三重區集成路３５號１樓,2,29720065,4,7,A,新北市三重區福民里13鄰集成路35號,福民里,299352.543,2771681.93
鄭俊堂診所,新北市,新北市三重區自強路４段４９號,2,22863333,4,7,A,新北市三重區福隆里7鄰自強路四段49號,福隆里,299422.411,2774489.012
洪文武診所,新北市,新北市三重區集美街１６２號１樓,2,29765731,4,7,A,新北市三重區光明里23鄰集美街162號,光明里,299438.266,2771744.009
鄭岳峰婦產科診所,新北市,新北市三重區重安街２０號 １、２樓,2,29766556,4,7,A,新北市三重區光明里14鄰重安街20號,光明里,299480.625,2772305.549
詹益智耳鼻喉科診所,新北市,新北市三重區重陽路４段６號１樓,2,29859589,4,7,A,新北市三重區幸福里22鄰重陽路四段6號,幸福里,299497.15,2773502.767
新北市立聯合醫院,新北市,新北市三重區新北大道１段３號、板橋區英士路１９８號,2,29829111,2,2,A,新北市三重區中山里17鄰新北大道一段3號,中山里,299521.367,2772609.455
林南身心精神科診所,新北市,新北市三重區重陽路４段１１號１樓,2,29809803,4,7,A,新北市三重區幸福里5鄰重陽路四段11號,幸福里,299549.977,2773520.654
李進忠診所,新北市,新北市三重區重新路３段１０５－１號１樓,2,29851622,4,7,A,新北市三重區中山里17鄰重新路三段105之1號,中山里,299562.401,2772500.358
王正淵診所,臺北市,臺北市北投區中央北路２段２２５號,2,28940920,4,7,A,臺北市北投區豐年里11鄰中央北路二段225號,豐年里,299588.538,2781177.049
濟源內科小兒科診所,新北市,新北市三重區自強路１段２８２號,2,29821721,4,7,A,新北市三重區幸福里3鄰自強路一段282號,幸福里,299621.907,2773393.665
盧漢隆耳鼻喉科診所,臺北市,臺北市萬華區環河南路２段１９７號,2,23361363,4,7,A,臺北市萬華區綠堤里5鄰環河南路二段197號,綠堤里,299624.913,2769441.819
吳淑芬眼科診所,臺北市,臺北市萬華區環河南路２段１９５號,2,23060328,4,7,A,臺北市萬華區綠堤里5鄰環河南路二段195號,綠堤里,299629.933,2769447.247
金港齡小兒科診所,新北市,新北市三重區仁愛街３０２號１樓,2,29802412,4,7,A,新北市三重區溪美里31鄰仁愛街302號,溪美里,299640.054,2774666.932
鄭內兒科診所,臺北市,臺北市萬華區艋舺大道４３０號,2,23067992,4,7,A,臺北市萬華區和平里18鄰艋舺大道430號,和平里,299652.913,2769071.041
艋舺通安診所,臺北市,臺北市萬華區環河南路２段２４２號、２４２之１號,2,23089862,4,7,A,臺北市萬華區華江里19鄰環河南路二段242號,華江里,299677.098,2769555.856
丁婦產科診所,新北市,新北市三重區自強路１段２４６號１－４樓,2,29858001,4,7,A,新北市三重區民生里6鄰自強路一段246號,民生里,299714.81,2773324.782
五華眼科診所,新北市,新北市三重區五華街８２號１樓,2,89852729,4,7,A,新北市三重區五福里2鄰五華街82號,五福里,299742.875,2774957.646
重佑骨科診所,新北市,新北市三重區自強路１段２３６號１樓、２３６號２樓,2,29877230,4,7,A,新北市三重區正安里8鄰自強路一段236號,正安里,299764.784,2773289.319
林偉欣眼科診所,新北市,新北市三重區正義北路３６６－１號１、２樓,2,29896272,4,7,A,新北市三重區信安里8鄰正義北路366之1號,信安里,299810.503,2773763.33
黃政雄內科小兒科診所,新北市,新北市三重區自強路５段６２號,2,29855005,4,7,A,新北市三重區五福里12鄰自強路五段62號,五福里,299815.691,2774887.338
連城實和復健診所,新北市,新北市中和區連城路１６８號１樓,2,22451212,4,7,A,新北市中和區碧河里18鄰連城路168號,碧河里,299824.18,2765583.563
錫安婦產科內科診所,新北市,新北市三重區正義北路３１９號,2,29812299,4,7,A,新北市三重區三安里20鄰正義北路319號,三安里,299848.856,2773770.779
賴內兒科診所,臺北市,臺北市萬華區寶興街５５號,2,23070301,4,7,A,臺北市萬華區忠德里2鄰寶興街55號,忠德里,299855.123,2768828.643
景新耳鼻喉科診所,臺北市,臺北市萬華區寶興街７４號、７４－１號１樓,2,23391222,4,7,A,臺北市萬華區錦德里14鄰寶興街74號,錦德里,299870.151,2768772.694
衛生福利部雙和醫院〈委託臺北醫學大學興建經營〉,新北市,新北市中和區中正路２９１號,2,22490088,2,1,A,新北市中和區力行里33鄰中正路291號,力行里,299875.538,2765175.7
揚名皮膚科診所,臺北市,臺北市北投區中央北路２段６６號,2,28910315,4,7,A,臺北市北投區文化里1鄰中央北路二段66號,文化里,299879.429,2781083.745
三重大學眼科診所,新北市,新北市三重區重新路３段３０號１Ｆ、２Ｆ,2,29729873,4,7,A,新北市三重區大同里3鄰重新路三段30號,大同里,299912.984,2772660.154
力康骨科診所,新北市,新北市中和區連城路１０號１樓、中山路二段２１１號２樓及２樓之,2,82455279,4,7,A,新北市中和區連城里34鄰連城路211號,連城里,299922.885,2765619.203
陳信任精神科診所,新北市,新北市三重區正義北路３２０號１樓,2,29871868,4,7,A,新北市三重區福安里6鄰正義北路320號,福安里,299927.791,2773658.669
加加小兒科診所,新北市,新北市新店區玫瑰路１４號１樓,2,22104948,4,7,A,新北市新店區玫瑰里19鄰玫瑰路14號,玫瑰里,299940.477,2760377.038
江建中皮膚科診所,新北市,新北市三重區正義北路３０４號１樓,2,29859136,4,7,A,新北市三重區福安里3鄰正義北路304號,福安里,299962.981,2773606.546
中信復健診所,新北市,新北市中和區圓通路２９３之１號１，２樓,2,22436185,4,7,A,新北市中和區德行里31鄰圓通路293之1號,德行里,299963.363,2765030.58
介壽耳鼻喉科診所,新北市,新北市三重區正義北路２７５號,2,29810089,4,7,A,新北市三重區三安里15鄰正義北路275號,三安里,299968.446,2773644.839
瑞和耳鼻喉科診所,新北市,新北市三重區龍門路２２號１樓，夾層,2,29757788,4,7,A,新北市三重區奕壽里6鄰龍門路22號,奕壽里,299971.265,2773843.177
洋基耳鼻喉科診所,新北市,新北市三重區正義北路２８８號１樓,2,89810900,4,7,A,新北市三重區安慶里1鄰正義北路288號,安慶里,299990.289,2773558.728
星亮眼科診所,新北市,新北市三重區正義北路２８８號１樓,2,89810900,4,7,A,新北市三重區安慶里1鄰正義北路288號,安慶里,299990.289,2773558.728
林慧毅診所,新北市,新北市三重區正義北路２７２號,2,29808329,4,7,A,新北市三重區安慶里1鄰正義北路272號,安慶里,300014.103,2773503.166
正義眼科診所,新北市,新北市三重區正義北路２６８號,2,29855068,4,7,A,新北市三重區安慶里1鄰正義北路268號,安慶里,300015.425,2773486.498
童錫鈺診所,臺北市,臺北市萬華區萬大路４８６巷５９弄１７號,2,23056059,4,7,A,臺北市萬華區華中里7鄰萬大路486巷59弄17號,華中里,300018.228,2768076.986
江幸蓉皮膚科診所,新北市,新北市三重區正義北路２３７號,2,29843399,4,7,A,新北市三重區三安里18鄰正義北路237號,三安里,300027.45,2773544.825
陳鴻文小兒科診所,新北市,新北市三重區正義北路２５２號,2,29841198,4,7,A,新北市三重區自強里3鄰正義北路252號,自強里,300033.601,2773446.745
重德耳鼻喉科診所,新北市,新北市三重區正義北路２４６號,2,29856421,4,7,A,新北市三重區自強里3鄰正義北路246號,自強里,300037.041,2773431.399
郭政義診所,新北市,新北市三重區正義北路２４２號,2,29841366,4,7,A,新北市三重區自強里5鄰正義北路242號,自強里,300041.538,2773421.345
大元婦產科診所,臺北市,臺北市萬華區西園路２段１４０巷８號,2,23088830,4,7,A,臺北市萬華區和平里13鄰西園路二段140巷8號,和平里,300043.038,2769247.458
莊眼科診所,新北市,新北市三重區正義北路２１０號３樓,2,29861878,4,7,A,新北市三重區正安里9鄰正義北路210號,正安里,300059.794,2773348.85
美麗心成人兒童精神科診所,新北市,新北市三重區正義北路２１０號１樓,2,29886773,4,7,A,新北市三重區正安里9鄰正義北路210號,正安里,300059.794,2773348.85
大愛眼科診所,新北市,新北市三重區正義北路２０１號（１、２樓）,2,89858585,4,7,A,新北市三重區雙園里13鄰正義北路201號,雙園里,300063.978,2773433.955
高柏森耳鼻喉科診所,新北市,新北市三重區正義北路１９１號１樓,2,29839808,4,7,A,新北市三重區雙園里13鄰正義北路191號,雙園里,300071.114,2773408.896
大榮耳鼻喉科診所,新北市,新北市三重區正義北路１７８號,2,29833707,4,7,A,新北市三重區正安里2鄰正義北路178號,正安里,300086.253,2773250.955
謝婦產科診所,新北市,新北市三重區大同南路１５１號,2,29770496,4,7,A,新北市三重區大安里4鄰大同南路151號,大安里,300102.344,2772204.912
聖仁皮膚科診所,新北市,新北市三重區正義北路１２８號１樓,2,29816689,4,7,A,新北市三重區正義里1鄰正義北路128號,正義里,300113,2773142.527
陳高輝耳鼻喉科診所,新北市,新北市中和區景平路７２６－７號,2,22420025,4,7,A,新北市中和區福善里28鄰景平路726之7號,福善里,300137.3,2766281.325
孫國勝外科診所,新北市,新北市中和區景平路７２６號之４,2,22430123,4,7,A,新北市中和區福善里28鄰景平路726之4號,福善里,300139.153,2766264.393
東園黃內兒科診所,臺北市,臺北市萬華區東園街７８號,2,23072482,4,7,A,臺北市萬華區忠德里11鄰東園街78號,忠德里,300140.575,2768637.14
中和李內科診所,新北市,新北市中和區景平路７１８號,2,22454776,4,7,A,新北市中和區福善里12鄰景平路718號,福善里,300146.297,2766191.632
采新婦幼診所,新北市,新北市三重區正義北路８６號１－６樓,2,89853888,4,7,A,新北市三重區正義里1鄰正義北路86號,正義里,300149.239,2773020.421
美上美皮膚科診所,新北市,新北市三重區正義北路８７號１樓,2,89859060,4,7,A,新北市三重區文化里13鄰正義北路87號,文化里,300158.281,2773084.677
明安婦產科診所,新北市,新北市三重區正義北路５４號、５６號１、２樓,2,29714538,4,7,A,新北市三重區正德里11鄰正義北路54號,正德里,300168.373,2772945.325
義榮診所,新北市,新北市三重區正義北路４０號,2,29837780,4,7,A,新北市三重區正德里11鄰正義北路40號,正德里,300177.474,2772908.705
輝鴻診所,新北市,新北市三重區正義北路５９號１樓,2,29820600,4,7,A,新北市三重區文化里13鄰正義北路59號,文化里,300179.447,2773001.069
正一耳鼻喉科診所,新北市,新北市三重區正義北路３１０─１號,2,29848827,4,7,A,新北市三重區文化里15鄰正義北路1號,文化里,300236.265,2772789.924
永安家庭醫學科診所,臺北市,臺北市北投區中央北路１段１７２號（實際使用：一、二層）,2,28940888,4,7,A,臺北市北投區長安里6鄰中央北路一段172號,長安里,300236.438,2780901.185
維恩耳鼻喉科診所,臺北市,臺北市萬華區萬大路４４６號,2,23056936,4,7,A,臺北市萬華區華中里3鄰萬大路446號,華中里,300244.558,2768144.135
黃浩魁小兒科診所,臺北市,臺北市北投區中央北路１段１６８號,2,28983256,4,7,A,臺北市北投區長安里6鄰中央北路一段168號,長安里,300247.218,2780895.413
余忠直診所,新北市,新北市三重區正義南路２４號,2,29729579,4,7,A,新北市三重區光輝里14鄰正義南路24號,光輝里,300262.639,2772663.389
江眼科診所,臺北市,臺北市萬華區萬大路４２０號,2,23033826,4,7,A,臺北市萬華區保德里4鄰萬大路420號,保德里,300283.126,2768211.046
建宏骨科診所,新北市,新北市三重區正義南路６０之４號１樓,2,89725958,4,7,A,新北市三重區光輝里14鄰正義南路60之4號,光輝里,300284.32,2772561.811
保康耳鼻喉科診所,臺北市,臺北市北投區中央北路１段１４８號,2,28953343,4,7,A,臺北市北投區長安里6鄰中央北路一段148號,長安里,300285.884,2780871.691
益生婦產科診所,臺北市,臺北市萬華區萬大路４０６－１號,2,23031112,4,7,A,臺北市萬華區保德里3鄰萬大路406之1號,保德里,300290.642,2768244.139
宏仁醫院,新北市,新北市三重區三和路２段１８６－１９６號,2,29784022,3,2,A,新北市三重區長安里20鄰三和路二段186號,長安里,300304.071,2773505.058
怡鳴眼科診所,臺北市,臺北市北投區中央北路１段１３６號１樓,2,28954952,4,7,A,臺北市北投區長安里2鄰中央北路一段136號,長安里,300312.712,2780854.544
怡和醫院,新北市,新北市中和區連城路４９號１－４樓,2,22450009,3,2,A,新北市中和區廟美里31鄰連城路49號,廟美里,300318.836,2766078.581
怡和醫院,新北市,新北市中和區連城路４９號１至４樓,2,22450009,3,2,A,新北市中和區廟美里31鄰連城路49號,廟美里,300318.836,2766078.581
天恩診所,臺北市,臺北市萬華區萬大路４３３號,2,23016712,4,7,A,臺北市萬華區興德里1鄰萬大路433號,興德里,300321.281,2768218.544
呂恆明皮膚科診所,新北市,新北市三重區三和路２段１７８號,2,29728088,4,7,A,新北市三重區長安里20鄰三和路二段178號,長安里,300323.319,2773490.373
索南婦產科診所,新北市,新北市三重區重新路２段４２號３樓之１、３樓之２,2,89728986,4,7,A,新北市三重區光榮里3鄰重新路二段42號,光榮里,300328.408,2772782.071
萬華身心精神科診所,臺北市,臺北市萬華區和平西路３段１４９號,2,23088878,4,7,A,臺北市萬華區青山里21鄰和平西路三段149號,青山里,300331.756,2769794.237
